country_code,year,rd
EGY,2017,54.05023
EGY,2018,59.85443
ETH,2013,90.06303
ETH,2017,38.16324
IDN,2016,47.668
IDN,2017,41.48104
IDN,2018,42.30227
JOR,2016,70.29359
MLI,2015,155.1096
MLI,2017,168.43971
MUS,2018,78.8804
MOZ,2015,44.92075
PER,2013,78.50117
PER,2014,123.4248
PER,2015,122.29816
PER,2017,310.8191
PER,2018,213.21062
PHL,2013,32.44034
PHL,2015,56.86662
SEN,2015,17.44191
SYC,2016,36.18637
TJK,2013,13.43852
TJK,2014,13.58757
TJK,2015,11.16273
TJK,2016,11.02096
TJK,2017,12.35406
TJK,2018,11.01683
VNM,2013,14.08497
VNM,2015,19.03878
VNM,2017,26.20392
LUX,2013,197.33272
LUX,2014,190.17525
LUX,2015,206.69762
LUX,2016,200.77206
LUX,2017,189.76519
LUX,2018,183.70779
DZA,2017,84.45477
KHM,2015,112.12836
CHL,2013,190.32774
CHL,2014,145.18592
CHL,2015,139.90173
CHL,2016,125.59549
CHL,2017,120.83117
ETH,2013,155.19426
ETH,2017,45.51752
IND,2015,159.55311
IND,2018,153.0017
IRN,2013,53.79271
IRN,2015,73.61793
IRN,2017,93.74511
MOZ,2015,78.13385
LKA,2013,71.50275
LKA,2014,82.28318
LKA,2015,87.28018
LKA,2016,106.3916
LKA,2017,109.27725
VNM,2013,24.07663
VNM,2015,31.51721
VNM,2017,40.10115
MEX,2013,158.31675
MEX,2014,157.65302
MEX,2015,147.06419
MEX,2016,122.67367
SWE,2013,112.27431
SWE,2015,111.31572
SWE,2017,123.69759
DZA,2017,29.70887
BRN,2018,141.70423
COD,2015,167.81359
SLV,2013,36.28596
SLV,2014,45.2902
SLV,2015,56.14259
SLV,2016,61.85947
SLV,2017,75.68073
SLV,2018,74.18108
GMB,2018,26.18364
HND,2015,24.58347
HND,2017,27.49302
MLI,2015,127.45201
MLI,2017,131.42571
MUS,2018,65.50724
PER,2013,71.6353
PER,2014,111.97588
PER,2015,112.52563
PER,2017,273.27883
PER,2018,183.13786
SEN,2015,15.37508
ZAF,2013,93.23256
ZAF,2014,95.71482
ZAF,2015,93.71848
ZAF,2016,88.1895
ZAF,2017,83.42715
LKA,2013,28.5259
LKA,2014,31.20511
LKA,2015,31.61891
LKA,2016,40.81919
LKA,2017,41.33523
VNM,2013,11.50899
VNM,2015,15.12475
VNM,2017,19.7317
BDI,2018,1.15679
IRQ,2014,4.95545
IRQ,2015,4.96705
IRQ,2016,5.24457
IRQ,2017,6.17485
IRQ,2018,5.90664
BDI,2018,0.21312
IRQ,2014,102143038.59065
IRQ,2015,78211638.47421
IRQ,2016,73594235.05097
IRQ,2017,101886449.33238
IRQ,2018,115068754.83255
BDI,2018,12927.52268
KAZ,2013,56.9765
KAZ,2014,51.7293
KAZ,2015,50.57215
KAZ,2016,48.58524
KAZ,2017,47.16879
KAZ,2018,45.69566
BDI,2018,30.18793
IRQ,2014,38.46563
IRQ,2015,22.65913
IRQ,2016,16.57709
IRQ,2017,15.07703
IRQ,2018,14.49875
BDI,2018,21.02036
IRQ,2014,170526.55841
IRQ,2015,176689.27943
IRQ,2016,192006.85933
IRQ,2017,231882.81588
IRQ,2018,227013.6138
IRQ,2014,35.78732
IRQ,2015,28.69264
IRQ,2016,24.6732
IRQ,2017,19.24179
IRQ,2018,18.07721
BDI,2018,11539600.0
IRQ,2014,5.32631
IRQ,2015,3.92258
IRQ,2016,3.52365
IRQ,2017,4.83834
IRQ,2018,4.7374
BDI,2018,1.66129
KAZ,2013,46.47744
KAZ,2014,42.93817
KAZ,2015,44.57328
KAZ,2016,41.61613
KAZ,2017,39.74863
KAZ,2018,37.61953
IRQ,2014,76.5617
IRQ,2015,59.60454
IRQ,2016,54.40872
IRQ,2017,45.67807
IRQ,2018,42.62671
GMB,2018,29.43476
IRQ,2014,183288.71286
IRQ,2015,139534.93397
IRQ,2016,129002.93074
IRQ,2017,181693.2438
IRQ,2018,182075.32141
GMB,2018,27.13893
IRQ,2014,71.23081
IRQ,2015,75.47561
IRQ,2016,80.98148
IRQ,2017,58.29584
IRQ,2018,53.14748
BDI,2018,18565.57897
IRQ,2014,0.03733
IRQ,2015,0.03775
IRQ,2016,0.0356
IRQ,2017,0.0441
IRQ,2018,0.04342
OMN,2013,0.16956
OMN,2014,0.21253
OMN,2015,0.25163
OMN,2016,0.26034
OMN,2017,0.22819
OMN,2018,0.21967
MNE,2013,59.2009
MNE,2014,56.1071
MNE,2015,48.06009
MNE,2016,50.03632
MNE,2017,57.36425
MNE,2018,60.16925
OMN,2013,63.0261
OMN,2014,75.88148
OMN,2015,88.75191
OMN,2016,91.82218
OMN,2017,77.53032
OMN,2018,73.37718
OMN,2013,51364.58563
OMN,2014,66253.62442
OMN,2015,66177.26739
OMN,2016,65548.1191
OMN,2017,61945.0595
OMN,2018,66957.63706
MNE,2013,85.58524
MNE,2014,82.45577
MNE,2015,72.64771
MNE,2016,81.34728
MNE,2017,96.66502
MNE,2018,104.37969
OMN,2013,218.13717
OMN,2014,195.86567
OMN,2015,144.43994
OMN,2016,115.12583
OMN,2017,110.79119
OMN,2018,75.16436
OMN,2013,237281.04775
OMN,2014,305594.43864
OMN,2015,378735.30214
OMN,2016,411291.66253
OMN,2017,361750.89504
OMN,2018,354373.10153
OMN,2013,192.1304
OMN,2014,180.1854
OMN,2015,163.74202
OMN,2016,140.37258
OMN,2017,129.42787
OMN,2018,85.78385
OMN,2013,71.55731
OMN,2014,82.48491
OMN,2015,78.28974
OMN,2016,75.30747
OMN,2017,66.36652
OMN,2018,64.29355
OMN,2013,477.19238
OMN,2014,426.51003
OMN,2015,417.58351
OMN,2016,382.90678
OMN,2017,319.83069
OMN,2018,260.97912
OMN,2013,541.78513
OMN,2014,463.6262
OMN,2015,368.35833
OMN,2016,314.03896
OMN,2017,273.77738
OMN,2018,228.67156
OMN,2013,269399.40455
OMN,2014,332188.17169
OMN,2015,334089.58394
OMN,2016,337318.67278
OMN,2017,309661.38465
OMN,2018,310503.96968
ARE,2014,4704962.45993
ARE,2015,5380808.33632
ARE,2016,5770516.21005
ARE,2018,8439584.8595
ARE,2014,0.6936
ARE,2015,0.89504
ARE,2016,0.96366
ARE,2018,1.27836
ARE,2014,464.90815
ARE,2015,627.24635
ARE,2016,688.71465
ARE,2018,919.90825
ARE,2014,10268896.36398
ARE,2015,11772050.0
ARE,2016,12636000.0
ARE,2018,19822070.156
ARE,2014,4283745.0078
ARE,2015,5810120.20881
ARE,2016,6447044.09522
ARE,2018,8859598.62132
ARE,2014,510.62222
ARE,2015,580.89889
ARE,2016,616.4436
ARE,2018,876.29745
NAM,2014,471733.834
TGO,2014,6021042.0
TGO,2014,22699.69673
TGO,2014,0.26654
TGO,2014,34.66886
NAM,2014,111.15319
NAM,2014,93.60152
TGO,2014,31.13813
TGO,2014,3.54071
NAM,2014,70107.53684
NAM,2014,36.62044
TGO,2014,83.58075
TGO,2014,93.05791
UGA,2014,65.89322
MLI,2015,207.35113
MLI,2017,199.63676
TZA,2013,572.56453
NAM,2014,83253.74179
TGO,2014,3.18012
NAM,2014,0.35209
MLI,2015,170.37835
MLI,2017,155.76732
NAM,2014,30.83788
UGA,2014,106.98646
TGO,2014,25273.59904
TZA,2013,544.58045
BHR,2014,12699.35517
BHR,2014,0.10116
PRI,2013,456218.60379
PRI,2015,436124.43793
PRI,2013,149.19721
PRI,2015,149.8255
QAT,2015,3054540.0
QAT,2018,3545520.0
BHR,2014,46.61192
BMU,2013,8803.13276
BMU,2014,8549.11413
BMU,2015,9146.42077
PRI,2013,522765.8242
PRI,2015,506637.61438
BHR,2014,62277.02489
QAT,2015,482.34896
QAT,2018,492.37389
BHR,2014,51.69448
PRI,2013,130.20465
PRI,2015,128.97298
BHR,2014,126.32257
BHR,2014,69067.70827
BMU,2013,7480.06284
QAT,2015,602.21466
QAT,2018,573.78692
BMU,2013,241.29235
QAT,2015,1545108.16953
QAT,2018,1596092.7553
PRI,2013,544.54773
PRI,2015,430.08286
GEO,2013,13.517
GEO,2014,17.43981
GEO,2015,26.15681
GEO,2016,26.11465
GEO,2017,26.12185
GEO,2018,26.03596
QAT,2015,825.96461
QAT,2018,852.81918
GEO,2013,10.56695
GEO,2014,13.04628
GEO,2015,19.27177
GEO,2016,18.60418
GEO,2017,18.45821
GEO,2018,17.9734
BHR,2014,39.92117
BMU,2013,283.97202
BMU,2014,275.77788
BMU,2015,269.01238
QAT,2015,0.51883
QAT,2018,0.50901
PRI,2013,264.5576
PRI,2015,244.75247
QAT,2015,1237567.55288
QAT,2018,1369627.60087
BHR,2014,140.09677
BWA,2013,426.66133
MUS,2018,166.17905
BHR,2014,44.27417
QAT,2015,434.6918
QAT,2018,441.1039
BWA,2013,418.65862
PRI,2013,475.22771
PRI,2015,370.22448
QAT,2015,1031.2202
QAT,2018,993.83111
PRI,2013,230.87986
PRI,2015,210.68813
QAT,2015,542.7145
QAT,2018,514.03953
MUS,2018,138.00552
40530,2013,56458948.01157
40530,2014,59265993.76059
40530,2015,62009249.64079
40530,2016,61282635.32325
40530,2017,65494843.49831
40530,2018,68615277.19008
40500,2013,702643953.3194
40500,2014,722851936.25552
40500,2015,742265174.24997
40500,2016,763582005.81418
40500,2017,795697005.25683
40500,2018,821729752.64911
40510,2013,1.66064
40510,2014,1.67964
40510,2015,1.68715
40510,2016,1.69127
40510,2017,1.71151
40510,2018,1.72969
40525,2013,81.76744
40525,2014,84.92873
40525,2015,92.02957
40525,2016,93.80862
40525,2017,95.83425
40525,2018,100.19352
40535,2013,169.30695
40535,2014,158.16058
40535,2015,146.62715
40535,2016,136.12538
40535,2017,129.89282
40535,2018,130.73145
40510,2013,183.5776
40510,2014,185.84807
40510,2015,186.85909
40510,2016,188.15784
40510,2017,190.41747
40510,2018,192.4921
40520,2013,98.64613
40520,2014,104.47383
40520,2015,105.42887
40520,2016,98.83099
40520,2017,91.11981
40520,2018,94.91268
40515,2013,562565809.93503
40515,2014,600643465.99467
40515,2015,629763572.59564
40515,2016,665251474.00436
40515,2017,711409310.7418
40515,2018,756324637.51347
40540,2013,9567730.80671
40540,2014,10144304.17073
40540,2015,10568621.61431
40540,2016,10882764.26773
40540,2017,11184790.4572
40540,2018,11475664.72609
40505,2013,16.71265
40505,2014,17.32403
40505,2015,18.24013
40505,2016,17.09698
40505,2017,15.56309
40505,2018,14.51104
40520,2013,205.59065
40520,2014,209.4784
40520,2015,208.77508
40520,2016,189.5853
40520,2017,176.68443
40520,2018,184.47342
40505,2013,0.17395
40505,2014,0.17408
40505,2015,0.18034
40505,2016,0.16792
40505,2017,0.14909
40505,2018,0.13504
40510,2013,1733761643.96704
40510,2014,1824379117.43894
40510,2015,1890007482.18136
40510,2016,1969415057.84151
40510,2017,2094767978.80693
40510,2018,2232566373.99073
40535,2013,32.30743
40535,2014,33.08008
40535,2015,33.41298
40535,2016,34.57583
40535,2017,36.39457
40535,2018,37.80337
40525,2013,29938987.33125
40525,2014,31760974.81437
40525,2015,35128856.74969
40525,2016,36522533.57177
40525,2017,38030116.39411
40525,2018,40508769.3936
40535,2013,148.99045
40535,2014,142.72823
40535,2015,136.32786
40535,2016,128.64798
40535,2017,122.42923
40535,2018,120.00022
40520,2013,60293941.6412
40520,2014,64529990.87433
40520,2015,65788021.50244
40520,2016,62284656.59594
40520,2017,57979724.20948
40520,2018,60961015.66155
40535,2013,0.62486
40535,2014,0.62318
40535,2015,0.61799
40535,2016,0.60684
40535,2017,0.60596
40535,2018,0.59325
40510,2013,203.17752
40510,2014,210.36624
40510,2015,216.06691
40510,2016,221.32367
40510,2017,229.85203
40510,2018,237.8062
40515,2013,280.61132
40515,2014,295.27909
40515,2015,305.21183
40515,2016,316.44601
40515,2017,335.62565
40515,2018,360.77051
40540,2013,12.40338
40540,2014,12.97458
40540,2015,13.23722
40540,2016,13.53477
40540,2017,13.80344
40540,2018,14.14747
40520,2013,176.4716
40520,2014,177.33375
40520,2015,178.99694
40520,2016,159.63269
40520,2017,144.45445
40520,2018,148.11071
40505,2013,1426086.32971
40505,2014,1501753.68581
40505,2015,1606060.72379
40505,2016,1528759.82493
40505,2017,1412819.07297
40505,2018,1336845.50261
40535,2013,57582229.25364
40535,2014,59713127.90189
40535,2015,61073818.81165
40535,2016,63984977.04336
40535,2017,68175809.19874
40535,2018,71668149.18058
40530,2013,100.98472
40530,2014,105.95077
40530,2015,107.24006
40530,2016,108.51337
40530,2017,116.4176
40530,2018,121.02789
40520,2013,0.65957
40520,2014,0.68809
40520,2015,0.70939
40520,2016,0.66569
40520,2017,0.59525
40520,2018,0.60967
40530,2013,207.9605
40530,2014,220.10948
40530,2015,226.08606
40530,2016,226.8935
40530,2017,249.60532
40530,2018,267.23687
40515,2013,207.09013
40515,2014,211.7964
40515,2015,214.1645
40515,2016,215.67559
40515,2017,223.08397
40515,2018,230.56409
40500,2013,1088.65498
40500,2014,1132.15974
40500,2015,1167.2669
40500,2016,1222.52693
40500,2017,1296.12673
40500,2018,1359.6996
40540,2013,11209404.63113
40540,2014,12048981.64941
40540,2015,12630197.82789
40540,2016,13266503.85251
40540,2017,13896684.1319
40540,2018,14626108.618
40515,2013,641121294.84721
40515,2014,679363081.7638
40515,2015,706977407.76559
40515,2016,737787738.30153
40515,2017,787418194.65494
40515,2018,851479884.90251
40500,2013,225.19773
40500,2014,226.29756
40500,2015,224.94938
40500,2016,228.20009
40500,2017,228.61556
40500,2018,229.99006
40535,2013,28.4306
40535,2014,29.85233
40535,2015,31.066
40535,2016,32.67657
40535,2017,34.30335
40535,2018,34.70024
40530,2013,68.28679
40530,2014,70.8648
40530,2015,72.87295
40530,2016,72.43405
40530,2017,75.31838
40530,2018,76.46536
40500,2013,270.6226
40500,2014,276.41749
40500,2015,277.36392
40500,2016,287.97634
40500,2017,295.03229
40500,2018,302.98874
40510,2013,1465028135.75176
40510,2014,1534682918.75556
40510,2015,1594529948.40538
40510,2016,1651964735.29246
40510,2017,1734890661.31062
40510,2018,1814720748.25862
40505,2013,19.83738
40505,2014,20.39512
40505,2015,20.23442
40505,2016,19.10225
40505,2017,17.50592
40505,2018,16.7764
40530,2013,0.94378
40530,2014,0.972
40530,2015,1.00496
40530,2016,0.97453
40530,2017,1.00039
40530,2018,1.01425
40500,2013,844375002.47707
40500,2014,882947757.10631
40500,2015,915217349.6726
40500,2016,963599750.00328
40500,2017,1026860601.9044
40500,2018,1082546192.76517
40520,2013,84.67428
40520,2014,88.44223
40520,2015,90.39127
40520,2016,83.21666
40520,2017,74.49815
40520,2018,76.20385
40515,2013,181.71573
40515,2014,187.25499
40515,2015,190.77413
40515,2016,194.47125
40515,2017,201.54985
40515,2018,204.79791
40540,2013,121.58423
40540,2014,123.28595
40540,2015,119.14751
40540,2016,116.81178
40540,2017,113.55384
40540,2018,113.51458
40525,2013,193.84113
40525,2014,177.40189
40525,2015,169.46066
40525,2016,156.70226
40525,2017,164.25456
40525,2018,176.25572
40525,2013,92.84148
40525,2014,94.65664
40525,2015,92.4413
40525,2016,89.83612
40525,2017,94.78603
40525,2018,101.74627
40540,2013,142.4462
40540,2014,146.43391
40540,2015,142.38911
40540,2016,142.39801
40540,2017,141.0864
40540,2018,144.67803
40515,2013,2.02032
40515,2014,2.04942
40515,2015,2.04488
40515,2016,2.05653
40515,2017,2.08441
40515,2018,2.10807
40530,2013,83493327.16681
40530,2014,88609260.11135
40530,2015,91253006.53126
40530,2016,91807446.91941
40530,2017,101233628.4308
40530,2018,108602924.36171
40500,2013,905.92075
40500,2014,926.87687
40500,2015,946.68394
40500,2016,968.76277
40500,2017,1004.3468
40500,2018,1032.10895
40505,2013,33.70393
40505,2014,33.93154
40505,2015,33.58762
40505,2016,33.00044
40505,2017,31.34381
40505,2018,30.24909
40535,2013,50672475.61896
40535,2014,53886683.16568
40535,2015,56783910.82686
40535,2016,60470268.56144
40535,2017,64258452.37582
40535,2018,65785192.43261
40525,2013,170.71995
40525,2014,159.1702
40525,2015,168.70588
40525,2016,163.63153
40525,2017,166.07103
40525,2018,173.56588
40530,2013,140.62479
40530,2014,147.21945
40530,2015,153.6325
40530,2016,151.45429
40530,2017,161.48647
40530,2018,168.84013
40510,2013,217.25166
40510,2014,220.9299
40510,2015,221.48539
40510,2016,224.31524
40510,2017,229.91675
40510,2018,236.81407
40500,2013,2.38827
40500,2014,2.40598
40500,2015,2.41138
40500,2016,2.43865
40500,2017,2.48284
40500,2018,2.50429
40505,2013,1692718.2187
40505,2014,1767974.42452
40505,2015,1781659.1143
40505,2016,1708064.72398
40505,2017,1589189.22587
40505,2018,1545543.38267
40525,2013,0.54626
40525,2014,0.56546
40525,2015,0.60645
40525,2016,0.609
40525,2017,0.6263
40525,2018,0.65197
40515,2013,246.2285
40515,2014,261.06431
40515,2015,271.87756
40515,2016,285.33434
40515,2017,303.22796
40515,2018,320.4534
40510,2013,240.44684
40510,2014,250.07627
40510,2015,256.10561
40510,2016,263.8544
40510,2017,277.53142
40510,2018,292.56188
40540,2013,10.58684
40540,2014,10.92359
40540,2015,11.07656
40540,2016,11.10283
40540,2017,11.10974
40540,2018,11.10012
40505,2013,28.39499
40505,2014,28.82215
40505,2015,30.27726
40505,2016,29.5362
40505,2017,27.86524
40505,2018,26.1645
40520,2013,51754144.39914
40520,2014,54627806.90819
40520,2015,56404502.00433
40520,2016,52444293.9248
40520,2017,47403323.51357
40520,2018,48944608.85103
40540,2013,0.35232
40540,2014,0.35537
40540,2015,0.35972
40540,2016,0.36555
40540,2017,0.3663
40540,2018,0.36551
40525,2013,33993725.73129
40525,2014,35398943.60733
40525,2015,35286020.95564
40525,2016,34975920.40152
40525,2017,37614147.0508
40525,2018,41136555.11854
UZB,2013,237635500.0
UZB,2014,286498500.0
UZB,2015,365160100.0
UZB,2016,440285200.0
UZB,2017,470938300.0
UZB,2018,528777500.0
UZB,2013,0.1644
UZB,2014,0.16172
UZB,2015,0.17373
UZB,2016,0.18156
UZB,2017,0.15566
UZB,2018,0.13003
BMU,2013,136.72433
BMU,2014,133.51107
BMU,2015,143.60392
BMU,2013,116.1753
UZB,2013,9.87059
UZB,2014,10.06816
UZB,2015,11.15182
UZB,2016,11.86756
UZB,2017,10.28353
UZB,2018,9.1245
UZB,2013,9.10385
UZB,2014,9.44287
UZB,2015,10.7224
UZB,2016,11.69487
UZB,2017,10.3041
UZB,2018,8.93199
UZB,2013,9.83694
UZB,2014,9.95088
UZB,2015,10.88766
UZB,2016,11.67293
UZB,2017,10.31574
UZB,2018,9.30829
UZB,2013,295452.58596
UZB,2014,306337.77822
UZB,2015,344920.93843
UZB,2016,373136.74161
UZB,2017,328659.32086
UZB,2018,296329.47381
UZB,2013,272502.27674
UZB,2014,287312.57094
UZB,2015,331639.08682
UZB,2016,367707.31778
UZB,2017,329316.92297
UZB,2018,290077.45405
UZB,2013,9.07282
UZB,2014,9.33288
UZB,2015,10.46841
UZB,2016,11.50308
UZB,2017,10.33638
UZB,2018,9.1119
PSE,2013,61406.531
MMR,2017,1.47194
MMR,2017,1.38723
MMR,2017,74053.65716
PSE,2013,0.4922
MMR,2017,78575.8531
SLV,2015,172.38213
SLV,2016,177.15335
SLV,2017,239.87756
SLV,2018,204.07158
MMR,2017,50.62877
NAM,2014,245.00807
UZB,2013,19.46713
UZB,2014,20.08641
UZB,2015,22.4193
UZB,2016,23.4515
UZB,2017,20.75079
UZB,2018,19.16192
MMR,2017,48.62367
MMR,2017,47.71499
UZB,2013,17.95495
UZB,2014,18.83893
UZB,2015,21.556
UZB,2016,23.11026
UZB,2017,20.79231
UZB,2018,18.75764
MMR,2017,45.82528
ARE,2015,293.31245
ARE,2016,258.67474
ARE,2018,368.36417
SLV,2015,140.49683
SLV,2016,139.25781
SLV,2017,182.41473
SLV,2018,151.6086
NAM,2014,206.32
ARE,2015,316.7146
ARE,2016,289.00144
ARE,2018,386.69659
RWA,2016,120409.19117
RWA,2016,744.46143
RWA,2016,0.64656
RWA,2016,10.31888
RWA,2016,44457110.0
PNG,2016,20541.818
40334,2013,4.36002
40334,2014,4.4178
40334,2015,4.40304
40334,2016,4.43554
40334,2017,4.44208
40334,2018,4.53517
40617,2013,0.7005
40617,2014,0.72762
40617,2015,0.76628
40617,2016,0.78837
40617,2017,0.81846
40617,2018,0.85767
40550,2013,169.63697
40550,2014,183.32802
40550,2015,198.14401
40550,2016,191.87015
40550,2017,193.30705
40550,2018,201.14806
40612,2013,17.97323
40612,2014,17.85144
40612,2015,17.57522
40612,2016,16.47996
40612,2017,15.04921
40612,2018,14.08332
40650,2013,646.36098
40650,2014,625.88041
40650,2015,584.77168
40650,2016,598.00899
40650,2017,616.21578
40650,2018,642.99205
40620,2013,438.53771
40620,2014,450.74053
40620,2015,462.91863
40620,2016,467.83949
40620,2017,488.19242
40620,2018,504.16043
40618,2013,0.59291
40618,2014,0.59127
40618,2015,0.58731
40618,2016,0.5774
40618,2017,0.57593
40618,2018,0.56296
40344,2013,0.97295
40344,2014,1.03281
40344,2015,1.07368
40344,2016,1.01836
40344,2017,0.98453
40344,2018,0.9802
40630,2013,0.65975
40630,2014,0.68828
40630,2015,0.70958
40630,2016,0.66586
40630,2017,0.59537
40630,2018,0.60979
40613,2013,77.308
40613,2014,84.25244
40613,2015,91.02202
40613,2016,99.63585
40613,2017,104.54789
40613,2018,106.611
40030,2013,99.20332
40030,2014,104.75128
40030,2015,108.67141
40030,2016,113.59368
40030,2017,118.82057
40030,2018,127.15087
40043,2013,144.5728
40043,2014,155.45856
40043,2015,166.46395
40043,2016,177.28316
40043,2017,185.86832
40043,2018,195.56252
40617,2013,107.40213
40617,2014,112.61611
40617,2015,120.48654
40617,2016,125.76767
40617,2017,131.36457
40617,2018,138.60252
40330,2013,7.65168
40330,2014,7.61333
40330,2015,7.67583
40330,2016,7.47654
40330,2017,7.1568
40330,2018,7.03558
40611,2013,348.17435
40611,2014,366.80297
40611,2015,379.14915
40611,2016,391.4374
40611,2017,416.30146
40611,2018,449.9423
40642,2013,826.31906
40642,2014,860.88061
40642,2015,887.15038
40642,2016,924.82352
40642,2017,984.17183
40642,2018,1034.74412
40334,2013,0.2134
40334,2014,0.20924
40334,2015,0.20601
40334,2016,0.20338
40334,2017,0.19837
40334,2018,0.19774
40044,2013,4.29717
40044,2014,4.28138
40044,2015,4.16212
40044,2016,4.14505
40044,2017,4.08
40044,2018,4.12124
40651,2013,705.75741
40651,2014,676.42988
40651,2015,644.73535
40651,2016,650.26347
40651,2017,653.56935
40651,2018,665.25749
40619,2013,2.01928
40619,2014,2.05322
40619,2015,2.05214
40619,2016,2.06451
40619,2017,2.09337
40619,2018,2.11745
40618,2013,27.96153
40618,2014,29.33502
40618,2015,30.52236
40618,2016,32.03556
40618,2017,33.55121
40618,2018,33.88561
40042,2013,0.50249
40042,2014,0.49816
40042,2015,0.50195
40042,2016,0.49322
40042,2017,0.49224
40042,2018,0.48938
40640,2013,2.6197
40640,2014,2.62885
40640,2015,2.62715
40640,2016,2.6709
40640,2017,2.71592
40640,2018,2.72158
40675,2013,1.66064
40675,2014,1.67964
40675,2015,1.68715
40675,2016,1.69127
40675,2017,1.71151
40675,2018,1.72969
40614,2013,191.62403
40614,2014,204.01169
40614,2015,204.85126
40614,2016,215.84961
40614,2017,235.4416
40614,2018,252.74418
40613,2013,88.6696
40613,2014,96.62294
40613,2015,104.70383
40613,2016,114.28481
40613,2017,120.64367
40613,2018,126.13566
40042,2013,22.65827
40042,2014,23.42693
40042,2015,24.62358
40042,2016,25.26631
40042,2017,26.26554
40042,2018,27.12852
40606,2013,12.45195
40606,2014,13.01725
40606,2015,13.27784
40606,2016,13.58532
40606,2017,13.86149
40606,2018,14.20704
40619,2013,241.45418
40619,2014,256.86132
40619,2015,268.21125
40619,2016,281.80088
40619,2017,299.92275
40619,2018,317.26593
40616,2013,32.30743
40616,2014,33.08008
40616,2015,33.41298
40616,2016,34.57583
40616,2017,36.39457
40616,2018,37.80337
40603,2013,0.56234
40603,2014,0.56826
40603,2015,0.61092
40603,2016,0.61283
40603,2017,0.60782
40603,2018,0.62979
40651,2013,899.6574
40651,2014,871.86213
40651,2015,815.38964
40651,2016,834.95068
40651,2017,861.63628
40651,2018,900.56387
40041,2013,2.32239
40041,2014,2.34706
40041,2015,2.33776
40041,2016,2.34069
40041,2017,2.39459
40041,2018,2.43309
40640,2013,1179.06944
40640,2014,1203.59114
40640,2015,1226.18275
40640,2016,1256.73586
40640,2017,1298.56867
40640,2018,1329.66468
40612,2013,0.16662
40612,2014,0.16189
40612,2015,0.16448
40612,2016,0.15173
40612,2017,0.13434
40612,2018,0.11866
40344,2013,148.694
40344,2014,160.79558
40344,2015,170.94579
40344,2016,164.22103
40344,2017,161.66958
40344,2018,163.86149
40630,2013,84.67181
40630,2014,88.44107
40630,2015,90.39034
40630,2016,83.21453
40630,2017,74.49471
40630,2018,76.20028
40041,2013,835.58723
40041,2014,858.40737
40041,2015,871.4802
40041,2016,883.86707
40041,2017,921.24998
40041,2018,953.4574
40620,2013,568.91786
40620,2014,592.47401
40620,2015,610.7673
40620,2016,638.47926
40620,2017,685.76077
40620,2018,721.76428
40330,2013,9.09495
40330,2014,9.1766
40330,2015,9.02688
40330,2016,8.97578
40330,2017,8.7851
40330,2018,8.88962
40619,2013,273.98993
40619,2014,289.19313
40619,2015,299.94393
40619,2016,311.08786
40619,2017,330.20868
40619,2018,355.2418
40344,2013,166.215
40344,2014,179.06658
40344,2015,193.01191
40344,2016,187.37942
40344,2017,188.90152
40344,2018,196.47179
40650,2013,507.02215
40650,2014,485.51756
40650,2015,462.28108
40650,2016,465.63453
40650,2017,467.31866
40650,2018,474.89478
40611,2013,2.39139
40611,2014,2.41976
40611,2015,2.40307
40611,2016,2.40149
40611,2017,2.43402
40611,2018,2.46857
40044,2013,4.98695
40044,2014,5.20544
40044,2015,5.12181
40044,2016,5.12453
40044,2017,5.11595
40044,2018,5.41389
40642,2013,2.17821
40642,2014,2.19804
40642,2015,2.21152
40642,2016,2.22578
40642,2017,2.26452
40642,2018,2.27964
40675,2013,203.17752
40675,2014,210.36624
40675,2015,216.06691
40675,2016,221.32367
40675,2017,229.85203
40675,2018,237.8062
40030,2013,1.04209
40030,2014,1.07281
40030,2015,1.10747
40030,2016,1.13003
40030,2017,1.13595
40030,2018,1.14968
40550,2013,1.03212
40550,2014,1.09619
40550,2015,1.13871
40550,2016,1.07533
40550,2017,1.03488
40550,2018,1.02613
40612,2013,15.31646
40612,2014,15.4584
40612,2015,16.0115
40612,2016,15.00968
40612,2017,13.66973
40612,2018,12.45124
40606,2013,0.35303
40606,2014,0.35609
40606,2015,0.36044
40606,2016,0.36623
40606,2017,0.36699
40606,2018,0.36619
40334,2013,5.0079
40334,2014,5.21792
40334,2015,5.23999
40334,2016,5.32206
40334,2017,5.41402
40334,2018,5.73578
40618,2013,31.79471
40618,2014,32.53277
40618,2015,32.84104
40618,2016,33.91925
40618,2017,35.61648
40618,2018,36.93488
40043,2013,169.32758
40043,2014,180.41191
40043,2015,187.67019
40043,2016,197.40333
40043,2017,207.25885
40043,2018,222.80979
40617,2013,128.62712
40617,2014,134.63499
40617,2015,137.58601
40617,2016,142.62304
40617,2017,152.63567
40617,2018,163.97373
40650,2013,1.99847
40650,2014,1.8888
40650,2015,1.78029
40650,2016,1.76771
40650,2017,1.7551
40650,2018,1.75578
40611,2013,307.1625
40611,2014,326.42634
40611,2015,340.09357
40611,2016,356.1741
40611,2017,380.18597
40611,2018,404.33967
40603,2013,47.23678
40603,2014,47.38022
40603,2015,51.62961
40603,2016,52.39026
40603,2017,53.1299
40603,2018,56.05186
40616,2013,28.4306
40616,2014,29.85233
40616,2015,31.066
40616,2016,32.67657
40616,2017,34.30335
40616,2018,34.70024
40043,2013,1.2444
40043,2014,1.29103
