"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Israel","ISR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23618.6086050414","23957.6254307767","24939.7153938525","25285.3038496236","26469.1512793919","28526.971153736","29188.8735965446","29587.379579202","30051.1344067673","30208.0017748517","31613.5932530568","30913.8260709378","30292.9292985628","30039.6125673924","30748.6823171468","31393.1405346761","32559.2887311097","33832.8204782236","34233.0043085197","33733.3957542753","34978.016099314","35980.0666543542","36119.2136285354","36922.0055647267","37581.2516532224","37687.7474845736","38427.7409467619","39022.888023389","39600.277510995","40203.3957000343","",
"Italy","ITA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36702.5074001756","37241.3646625004","37526.5618632192","37183.7936009752","37975.8885266608","39071.5697551378","39555.404088209","40258.0469926954","40975.1733961417","41634.314266648","43191.4153596099","44009.5143216355","44055.6184747589","43921.0246880661","44258.9168889165","44402.1636371344","45061.6056382027","45501.3718210946","44766.0966677999","42209.2773039811","42800.5935459019","43029.2717412854","41634.2368822557","40396.6992430678","40025.9327304527","40376.3507263619","40968.1430407318","41713.9000170061","42187.8241164124","42419.7208349492","",
"Jamaica","JAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8591.40139330025","8935.33734414823","9029.68919008883","9786.44845174695","9825.09993187358","9958.08131878591","9849.85551651839","9642.25761862091","9327.06757681275","9339.57539963814","9343.47140390016","9398.32581763986","9521.45195263655","9810.0935995061","9883.12888579499","9916.91951109908","10151.0600411922","10245.0150740578","10111.9944000823","9625.16813246372","9434.71131301141","9545.42850506295","9432.7697408909","9425.10797439765","9436.05811048314","9470.79719527997","9550.81009373548","9598.37095744956","9737.98165571679","9761.49852210528","",
"Jordan","JOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7924.17315784956","7634.96302947642","8253.88518872167","8164.68724623072","8164.82674395702","8333.85248346676","8248.9074106427","8318.48844114142","8403.64642920704","8536.90620521094","8741.73079784417","9035.13073536659","9377.65945106244","9558.46902769244","10105.4550720588","10577.2986907683","11002.2351083376","11399.9837156371","11662.8871993889","11650.3609456605","11315.5057739288","11016.0027325781","10687.0885130005","10413.1757616791","10283.2553767283","10145.8344919745","10039.5057591441","10010.3949558156","10022.7623151049","10071.3828657652","",
"Japan","JPN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32253.0063134108","33251.892226786","33450.7510920816","33195.4689553276","33411.1010023578","34196.4721532872","35167.4097616673","35461.2323460047","34965.9422901249","34814.2200159619","35722.1231102612","35780.955830646","35739.9729243431","36208.5959395551","36994.4272106767","37605.9904467099","38115.8349480943","38701.8435426394","38260.0910835428","36192.2884245538","37702.6025872772","37728.9049814787","38354.1927612684","39177.8612295469","39376.8845049899","39900.7549233884","40155.2807125005","41093.5006345222","41309.9560909214","41667.1790956931","",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13475.6398976651","11918.5913697533","11294.7365777633","10323.8701235212","9154.92819283353","8552.78564521478","8726.72501949268","9016.41601344257","8999.10421895594","9330.53228762582","10275.7618712984","11682.8417915151","12827.2310828805","13973.0786757442","15208.4392356469","16536.0154072377","18112.779884412","19500.4789415616","19900.0562909593","19614.7353205278","20751.2572399462","21970.0852508521","22702.5801926592","23720.8174640337","24355.7561188887","24290.4176339265","24210.8629616382","24862.9661245889","25544.2797650782","26351.4386408766","",
"Kenya","KEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3209.91251016163","3150.23711847527","3025.79722287189","2942.36308363363","2928.58645389071","2967.57848338414","3001.86890424913","2931.40987412893","2944.29905595124","2930.01459216961","2867.74670834945","2896.05207025821","2833.96910442738","2839.09473968066","2903.91633979965","2992.34094220677","3099.35315999855","3221.25313854985","3140.61314994048","3156.43729699421","3329.85438577199","3439.34481351425","3501.79438336018","3611.82795680759","3709.15907577307","3824.75954283144","3952.74564138262","4046.20842543927","4203.80228161941","4329.87138968635","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5158.31756890496","4671.5228491957","3978.90991275909","3362.82899963856","2688.35177802715","2517.28445010941","2656.01772009014","2877.09856929388","2893.41753438931","2954.95412255599","3078.90925134063","3212.13354642447","3182.23289363717","3370.43019852746","3563.87536230402","3517.72050883088","3588.0899177681","3857.65390780708","4142.21145403853","4210.62634707089","4141.07720515528","4334.66078846074","4259.31820291395","4631.40326670591","4722.08600254189","4805.14109239542","4912.38248297927","5046.69153549093","5133.15191405748","5253.0974778813","",
"Cambodia","KHM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1763.81678186668","1111.16699786239","1182.44832594865","1214.92658621803","1228.29897957302","1252.33985526571","1377.49934755539","1491.33439911547","1570.07425064409","1642.60699728547","1752.04236645046","1902.09757653677","2120.55187709438","2313.34234684137","2511.89937070827","2640.63181862819","2603.58377782596","2716.69840884516","2862.90765203598","3022.59672458674","3191.86131970654","3364.27872943395","3543.70355294346","3733.95549751094","3928.37368825169","4159.33742648102","4388.80090863251","",
"Kiribati","KIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2135.60691490212","2098.16453127767","2086.16534740145","2077.90342977335","2087.42834926992","2059.14763375738","2062.73179712217","2063.53052786781","2161.93418310557","2092.34571647727","2185.60702624265","2117.01819633273","2160.5564097176","2165.94647258616","2091.47916221261","2151.62806650097","2104.56670387802","2098.80704327752","2008.42917116932","1981.04396019904","1924.66009309094","1921.72395923602","1981.23769005208","2035.65341450763","1993.71091279984","2170.62655724475","2249.76867471027","2237.33640890115","2255.71557879801","2271.91343813957","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15160.6298109825","14833.3500881994","15348.7514326958","16213.4617722621","16877.3730868545","17591.8873122346","18446.5845332331","19528.3528059238","19267.852197206","19707.2538862598","21448.1707184359","22324.1718246521","22345.9326910428","21194.3540623338","21768.2339364044","23617.193184662","24113.5263844396","24036.9413587771","25291.8365730373","24057.8227659219","23710.229638671","23933.2878492923","23194.1086571861","24225.7131749675","25521.073297036","25569.3570191508","26075.6128728934","25360.0910245678","25901.5045464694","26438.1787089132","",
"Korea, Rep.","KOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12703.7451985473","13934.356859919","14645.1179840621","15494.1372879133","16760.7464684916","18188.2848966206","19437.3880042052","20444.1727389702","19255.9942950817","21312.0435703079","23049.5483427107","23983.287021931","25687.1396225881","26358.611682808","27618.8923333846","28747.8546454001","30102.720237184","31688.0381995596","32395.8704689196","32485.0462512283","34523.1645138688","35521.3714334486","36184.0579598711","37159.6347863897","38109.5166202112","38974.0040996833","39963.6104703997","41110.6448038314","42105.2799343278","42878.8172973687","",
"Kuwait","KWT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63724.8304157251","63284.6220781344","61687.5153146506","59725.7544596746","55035.0652475184","54984.8544849844","53578.4952886431","54322.7253249399","63008.515434926","68233.9302714652","73155.5175576997","75224.3180620525","75581.0105136491","73022.8633510581","63886.0473795935","58810.3001967563","60887.4593669853","61416.8507793094","58995.3652721799","56647.3058985135","54834.2511882074","54708.7026776111","50855.499959604","50478.5941027391","49853.5764498199","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10726.5215999977","10887.3214434192","10962.4318880554","11230.1710229354","11621.1555307386","11465.6777963947","11728.2904461622","12144.381234216","12261.3027185044","12127.0807225658","12372.2194971088","12218.3091882296","12106.1698662817","12239.5046131781","12725.5322639588","13058.8446841426","13553.1815578131","14102.3293400982","14457.6348875967","13980.8535754021","14746.7497513459","15243.1997190683","15448.0338779994","15723.7133254914","15797.6724258476","15729.4240568968","15566.8433636297","15732.1509477801","15824.604583469","15795.4224420831","",
"Lao PDR","LAO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1964.57251531761","1992.47788269584","2046.65324529846","2111.55012730828","2227.93935470301","2330.15476046169","2438.90108809584","2555.34803825146","2608.04329506213","2750.08880376793","2861.27237712562","2977.79808643847","3106.0091271271","3245.18500886192","3399.34442676097","3584.3196681983","3830.39626408022","4052.83968339239","4296.49077887554","4542.1798852845","4850.17739522899","5158.83313793251","5489.03772765742","5841.88004168982","6193.34685564422","6543.66680584583","6896.12938848005","7257.80793165273","7592.81979756711","7826.38859494114","",
"Lebanon","LBN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7552.82694660671","10829.0719697812","11976.1936980107","12570.8193067529","12961.886159366","13308.8761568082","14473.3752167569","14435.1281267462","14822.0887619066","14530.7755059968","14361.668075072","14359.2461546964","14171.8295605646","13941.8762847188","14283.9597115697","14263.7088713759","14299.1243746008","15605.5736221996","17030.1616872648","18584.3836353508","19499.1846122678","18725.8574325578","18035.7264058696","17532.863717112","16966.7398792795","16299.2152480498","16108.5040815829","16005.2570426061","15612.0121788316","14551.5852220778","",
"Liberia","LBR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1699.0154676226","1686.19586090051","1708.69246099578","1173.30619496673","1181.54615817576","1212.06969673645","1265.86748440277","1333.42222339949","1370.90895345958","1387.32825295368","1420.04661067802","1488.27838604536","1561.30611990416","1652.18916036789","1621.34578028168","1580.47887426785","1516.35571427608","1515.64325045424","1497.00447655505","1427.8190899409","",
