country_code,year,haq_interpolated
PNG,1994,32.8
PNG,1995,33.0
PNG,1996,33.08
PNG,1997,33.16
PNG,1998,33.24
PNG,1999,33.32
PNG,2000,33.4
PNG,2001,33.519999999999996
PNG,2002,33.64
PNG,2003,33.76
PNG,2004,33.88
PNG,2005,34.0
PNG,2006,34.36
PNG,2007,34.72
PNG,2008,35.08
PNG,2009,35.44
PNG,2010,35.8
PNG,2011,36.36
PNG,2012,36.92
PNG,2013,37.48
PNG,2014,38.04
PNG,2015,38.6
POL,1990,62.1
POL,1991,62.760000000000005
POL,1992,63.42
POL,1993,64.08
POL,1994,64.74000000000001
POL,1995,65.4
POL,1996,66.48
POL,1997,67.56
POL,1998,68.64
POL,1999,69.72
POL,2000,70.8
POL,2001,71.39999999999999
POL,2002,72.0
POL,2003,72.6
POL,2004,73.2
POL,2005,73.8
POL,2006,74.3
POL,2007,74.8
POL,2008,75.3
POL,2009,75.8
POL,2010,76.3
POL,2011,76.96
POL,2012,77.61999999999999
POL,2013,78.28
POL,2014,78.94
POL,2015,79.6
PRI,1990,64.5
PRI,1991,64.82
PRI,1992,65.14
PRI,1993,65.46
PRI,1994,65.78
PRI,1995,66.1
PRI,1996,66.83999999999999
PRI,1997,67.58
PRI,1998,68.32
PRI,1999,69.06
PRI,2000,69.8
PRI,2001,70.36
PRI,2002,70.92
PRI,2003,71.47999999999999
PRI,2004,72.03999999999999
PRI,2005,72.6
PRI,2006,72.88
PRI,2007,73.16
PRI,2008,73.44
PRI,2009,73.72
PRI,2010,74.0
PRI,2011,74.52
PRI,2012,75.03999999999999
PRI,2013,75.56
PRI,2014,76.08
PRI,2015,76.6
PRK,1990,53.1
PRK,1991,53.64
PRK,1992,54.18
PRK,1993,54.72
PRK,1994,55.26
PRK,1995,55.8
PRK,1996,55.839999999999996
PRK,1997,55.879999999999995
PRK,1998,55.92
PRK,1999,55.96
PRK,2000,56.0
PRK,2001,56.3
PRK,2002,56.6
PRK,2003,56.9
PRK,2004,57.2
PRK,2005,57.5
PRK,2006,58.08
PRK,2007,58.66
PRK,2008,59.24
PRK,2009,59.82
PRK,2010,60.4
PRK,2011,60.78
PRK,2012,61.16
PRK,2013,61.54
PRK,2014,61.919999999999995
PRK,2015,62.3
PRT,1990,67.2
PRT,1991,68.06
PRT,1992,68.92
PRT,1993,69.78
PRT,1994,70.64
PRT,1995,71.5
PRT,1996,72.14
PRT,1997,72.78
PRT,1998,73.42
PRT,1999,74.06
PRT,2000,74.7
PRT,2001,75.7
PRT,2002,76.7
PRT,2003,77.7
PRT,2004,78.7
PRT,2005,79.7
PRT,2006,80.14
PRT,2007,80.58
PRT,2008,81.02000000000001
PRT,2009,81.46000000000001
PRT,2010,81.9
PRT,2011,82.42
PRT,2012,82.94
PRT,2013,83.46000000000001
PRT,2014,83.98
PRT,2015,84.5
PRY,1990,53.0
PRY,1991,53.42
PRY,1992,53.84
PRY,1993,54.26
PRY,1994,54.68
PRY,1995,55.1
PRY,1996,55.4
PRY,1997,55.7
PRY,1998,56.0
PRY,1999,56.300000000000004
PRY,2000,56.6
PRY,2001,56.76
PRY,2002,56.92
PRY,2003,57.08
PRY,2004,57.24
PRY,2005,57.4
PRY,2006,57.64
PRY,2007,57.88
PRY,2008,58.12
PRY,2009,58.36
PRY,2010,58.6
PRY,2011,58.96
PRY,2012,59.32
PRY,2013,59.68
PRY,2014,60.04
PRY,2015,60.4
PSE,1990,61.8
PSE,1991,62.559999999999995
PSE,1992,63.31999999999999
PSE,1993,64.08
PSE,1994,64.83999999999999
PSE,1995,65.6
PSE,1996,66.14
PSE,1997,66.67999999999999
PSE,1998,67.22
PSE,1999,67.75999999999999
PSE,2000,68.3
PSE,2001,68.38
PSE,2002,68.46
PSE,2003,68.54
PSE,2004,68.62
PSE,2005,68.7
PSE,2006,68.76
PSE,2007,68.82000000000001
PSE,2008,68.88
PSE,2009,68.94
PSE,2010,69.0
PSE,2011,69.3
PSE,2012,69.6
PSE,2013,69.9
PSE,2014,70.2
PSE,2015,70.5
QAT,1990,70.8
QAT,1991,70.89999999999999
QAT,1992,71.0
QAT,1993,71.1
QAT,1994,71.2
QAT,1995,71.3
QAT,1996,71.66
QAT,1997,72.02
QAT,1998,72.38
QAT,1999,72.74
QAT,2000,73.1
QAT,2001,73.97999999999999
QAT,2002,74.86
QAT,2003,75.74
QAT,2004,76.62
QAT,2005,77.5
QAT,2006,78.62
QAT,2007,79.74
QAT,2008,80.86
QAT,2009,81.97999999999999
QAT,2010,83.1
QAT,2011,83.52
QAT,2012,83.94
QAT,2013,84.36
QAT,2014,84.78
QAT,2015,85.2
ROU,1990,58.3
ROU,1991,58.64
ROU,1992,58.98
ROU,1993,59.32
ROU,1994,59.66
ROU,1995,60.0
ROU,1996,60.84
ROU,1997,61.68
ROU,1998,62.52
ROU,1999,63.36
ROU,2000,64.2
ROU,2001,64.8
ROU,2002,65.4
ROU,2003,66.0
ROU,2004,66.60000000000001
ROU,2005,67.2
ROU,2006,67.98
ROU,2007,68.76
ROU,2008,69.53999999999999
ROU,2009,70.32
ROU,2010,71.1
ROU,2011,71.75999999999999
ROU,2012,72.42
ROU,2013,73.08
ROU,2014,73.74000000000001
ROU,2015,74.4
RUS,1990,61.4
RUS,1991,60.64
RUS,1992,59.88
RUS,1993,59.12
RUS,1994,58.36
RUS,1995,57.6
RUS,1996,58.02
RUS,1997,58.440000000000005
RUS,1998,58.86
RUS,1999,59.28
RUS,2000,59.7
RUS,2001,60.34
RUS,2002,60.980000000000004
RUS,2003,61.62
RUS,2004,62.26
RUS,2005,62.9
RUS,2006,64.02
RUS,2007,65.14
RUS,2008,66.26
RUS,2009,67.38
RUS,2010,68.5
RUS,2011,69.14
RUS,2012,69.78
RUS,2013,70.42
RUS,2014,71.06
RUS,2015,71.7
RWA,1990,29.9
RWA,1991,28.58
RWA,1992,27.259999999999998
RWA,1993,25.94
RWA,1994,24.62
RWA,1995,23.3
RWA,1996,24.72
RWA,1997,26.14
RWA,1998,27.56
RWA,1999,28.979999999999997
RWA,2000,30.4
RWA,2001,32.839999999999996
RWA,2002,35.28
RWA,2003,37.72
RWA,2004,40.16
RWA,2005,42.6
RWA,2006,43.480000000000004
RWA,2007,44.36
RWA,2008,45.24
RWA,2009,46.12
RWA,2010,47.0
RWA,2011,47.16
RWA,2012,47.32
RWA,2013,47.48
RWA,2014,47.64
RWA,2015,47.8
SAU,1990,63.4
SAU,1991,64.08
SAU,1992,64.75999999999999
SAU,1993,65.44
SAU,1994,66.12
SAU,1995,66.8
SAU,1996,67.67999999999999
SAU,1997,68.56
SAU,1998,69.44
SAU,1999,70.32000000000001
SAU,2000,71.2
SAU,2001,71.8
SAU,2002,72.4
SAU,2003,73.0
SAU,2004,73.60000000000001
SAU,2005,74.2
SAU,2006,74.76
SAU,2007,75.32000000000001
SAU,2008,75.88
SAU,2009,76.44
SAU,2010,77.0
SAU,2011,77.48
SAU,2012,77.96000000000001
SAU,2013,78.44
SAU,2014,78.92
SAU,2015,79.4
SDN,1990,36.6
SDN,1991,37.04
SDN,1992,37.48
SDN,1993,37.92
SDN,1994,38.36
SDN,1995,38.8
SDN,1996,39.44
SDN,1997,40.08
SDN,1998,40.72
SDN,1999,41.36
SDN,2000,42.0
SDN,2001,42.58
SDN,2002,43.16
SDN,2003,43.74
SDN,2004,44.32
SDN,2005,44.9
SDN,2006,45.4
SDN,2007,45.9
SDN,2008,46.4
SDN,2009,46.9
SDN,2010,47.4
SDN,2011,47.94
SDN,2012,48.48
SDN,2013,49.02
SDN,2014,49.56
SDN,2015,50.1
SEN,1990,37.6
SEN,1991,37.7
SEN,1992,37.800000000000004
SEN,1993,37.9
SEN,1994,38.0
SEN,1995,38.1
SEN,1996,38.26
SEN,1997,38.42
SEN,1998,38.58
SEN,1999,38.74
SEN,2000,38.9
SEN,2001,39.42
SEN,2002,39.94
SEN,2003,40.46
SEN,2004,40.98
SEN,2005,41.5
SEN,2006,41.78
SEN,2007,42.06
SEN,2008,42.339999999999996
SEN,2009,42.62
SEN,2010,42.9
SEN,2011,43.199999999999996
SEN,2012,43.5
SEN,2013,43.8
SEN,2014,44.1
SEN,2015,44.4
SGP,1990,67.4
SGP,1991,68.48
SGP,1992,69.56
SGP,1993,70.64
SGP,1994,71.72
SGP,1995,72.8
SGP,1996,73.7
SGP,1997,74.6
SGP,1998,75.5
SGP,1999,76.39999999999999
SGP,2000,77.3
SGP,2001,78.0
SGP,2002,78.7
SGP,2003,79.39999999999999
SGP,2004,80.1
SGP,2005,80.8
SGP,2006,81.48
SGP,2007,82.16
SGP,2008,82.84
SGP,2009,83.52
SGP,2010,84.2
SGP,2011,84.62
SGP,2012,85.04
SGP,2013,85.46
SGP,2014,85.88
SGP,2015,86.3
SLB,1990,33.4
SLB,1991,33.86
SLB,1992,34.32
SLB,1993,34.78
SLB,1994,35.24
SLB,1995,35.7
SLB,1996,36.22
SLB,1997,36.74
SLB,1998,37.26
SLB,1999,37.78
SLB,2000,38.3
SLB,2001,38.239999999999995
SLB,2002,38.18
SLB,2003,38.12
SLB,2004,38.06
SLB,2005,38.0
SLB,2006,38.42
SLB,2007,38.84
SLB,2008,39.26
SLB,2009,39.68
SLB,2010,40.1
SLB,2011,40.7
SLB,2012,41.300000000000004
SLB,2013,41.9
SLB,2014,42.5
SLB,2015,43.1
SLE,1990,37.6
SLE,1991,37.52
SLE,1992,37.440000000000005
SLE,1993,37.36
SLE,1994,37.28
SLE,1995,37.2
SLE,1996,36.84
SLE,1997,36.480000000000004
SLE,1998,36.12
SLE,1999,35.76
SLE,2000,35.4
SLE,2001,35.54
SLE,2002,35.68
SLE,2003,35.82
SLE,2004,35.96
SLE,2005,36.1
SLE,2006,36.52
SLE,2007,36.940000000000005
SLE,2008,37.36
SLE,2009,37.78
SLE,2010,38.2
SLE,2011,38.82
SLE,2012,39.44
SLE,2013,40.06
SLE,2014,40.68
SLE,2015,41.3
SLV,1990,44.3
SLV,1991,45.239999999999995
SLV,1992,46.18
SLV,1993,47.12
SLV,1994,48.06
SLV,1995,49.0
SLV,1996,50.26
SLV,1997,51.519999999999996
SLV,1998,52.78
SLV,1999,54.04
SLV,2000,55.3
SLV,2001,56.16
SLV,2002,57.019999999999996
SLV,2003,57.88
SLV,2004,58.74
SLV,2005,59.6
SLV,2006,60.120000000000005
SLV,2007,60.64
SLV,2008,61.160000000000004
SLV,2009,61.68
SLV,2010,62.2
SLV,2011,62.64
SLV,2012,63.080000000000005
SLV,2013,63.52
SLV,2014,63.96000000000001
SLV,2015,64.4
SOM,1990,29.1
SOM,1991,29.14
SOM,1992,29.18
SOM,1993,29.220000000000002
SOM,1994,29.26
SOM,1995,29.3
SOM,1996,29.46
SOM,1997,29.62
SOM,1998,29.78
SOM,1999,29.94
SOM,2000,30.1
SOM,2001,30.44
SOM,2002,30.78
SOM,2003,31.12
SOM,2004,31.46
SOM,2005,31.8
SOM,2006,32.1
SOM,2007,32.4
SOM,2008,32.699999999999996
SOM,2009,33.0
SOM,2010,33.3
SOM,2011,33.48
SOM,2012,33.66
SOM,2013,33.84
SOM,2014,34.02
SOM,2015,34.2
SRB,1990,64.2
SRB,1991,64.24000000000001
SRB,1992,64.28
SRB,1993,64.32000000000001
SRB,1994,64.36
SRB,1995,64.4
SRB,1996,64.84
SRB,1997,65.28
SRB,1998,65.72
SRB,1999,66.16
SRB,2000,66.6
SRB,2001,67.16
SRB,2002,67.72
SRB,2003,68.28
SRB,2004,68.84
SRB,2005,69.4
SRB,2006,70.14
SRB,2007,70.88
SRB,2008,71.62
SRB,2009,72.36
SRB,2010,73.1
SRB,2011,73.56
SRB,2012,74.02
SRB,2013,74.48
SRB,2014,74.94
SRB,2015,75.4
SSD,1990,33.4
SSD,1991,33.66
SSD,1992,33.92
SSD,1993,34.18
SSD,1994,34.440000000000005
SSD,1995,34.7
SSD,1996,35.260000000000005
SSD,1997,35.82
SSD,1998,36.38
SSD,1999,36.94
SSD,2000,37.5
SSD,2001,37.8
SSD,2002,38.1
SSD,2003,38.4
SSD,2004,38.7
SSD,2005,39.0
SSD,2006,38.96
SSD,2007,38.92
SSD,2008,38.879999999999995
SSD,2009,38.839999999999996
SSD,2010,38.8
SSD,2011,38.8
SSD,2012,38.8
SSD,2013,38.8
SSD,2014,38.8
SSD,2015,38.8
STP,1990,41.3
STP,1991,41.419999999999995
STP,1992,41.54
STP,1993,41.66
STP,1994,41.78
STP,1995,41.9
STP,1996,42.08
STP,1997,42.26
STP,1998,42.44
STP,1999,42.62
STP,2000,42.8
STP,2001,43.04
STP,2002,43.28
STP,2003,43.519999999999996
STP,2004,43.76
STP,2005,44.0
STP,2006,44.66
STP,2007,45.32
STP,2008,45.98
STP,2009,46.64
STP,2010,47.3
STP,2011,47.76
STP,2012,48.22
STP,2013,48.68
STP,2014,49.14
STP,2015,49.6
SUR,1990,46.7
SUR,1991,47.080000000000005
SUR,1992,47.46
SUR,1993,47.84
SUR,1994,48.22
SUR,1995,48.6
SUR,1996,48.78
SUR,1997,48.96
SUR,1998,49.14
SUR,1999,49.32
SUR,2000,49.5
SUR,2001,49.8
SUR,2002,50.1
SUR,2003,50.4
SUR,2004,50.7
SUR,2005,51.0
SUR,2006,51.5
SUR,2007,52.0
SUR,2008,52.5
SUR,2009,53.0
SUR,2010,53.5
SUR,2011,54.14
SUR,2012,54.78
SUR,2013,55.42
SUR,2014,56.06
SUR,2015,56.7
SVK,1990,66.6
SVK,1991,67.16
SVK,1992,67.72
SVK,1993,68.28
SVK,1994,68.84
SVK,1995,69.4
SVK,1996,69.68
SVK,1997,69.96000000000001
SVK,1998,70.24
SVK,1999,70.52
SVK,2000,70.8
SVK,2001,71.08
SVK,2002,71.36
SVK,2003,71.64
SVK,2004,71.92
SVK,2005,72.2
SVK,2006,72.74000000000001
SVK,2007,73.28
SVK,2008,73.82000000000001
SVK,2009,74.36
SVK,2010,74.9
SVK,2011,75.64
SVK,2012,76.38
SVK,2013,77.12
SVK,2014,77.86
SVK,2015,78.6
SVN,1990,71.2
SVN,1991,71.52
SVN,1992,71.84
SVN,1993,72.16
SVN,1994,72.48
SVN,1995,72.8
SVN,1996,73.52
SVN,1997,74.24
SVN,1998,74.96000000000001
SVN,1999,75.68
SVN,2000,76.4
SVN,2001,77.08
SVN,2002,77.76
SVN,2003,78.44
SVN,2004,79.12
SVN,2005,79.8
SVN,2006,80.7
SVN,2007,81.6
SVN,2008,82.5
SVN,2009,83.39999999999999
SVN,2010,84.3
SVN,2011,84.92
SVN,2012,85.54
SVN,2013,86.16
SVN,2014,86.78
SVN,2015,87.4
SWE,1990,80.4
SWE,1991,81.10000000000001
SWE,1992,81.80000000000001
SWE,1993,82.5
SWE,1994,83.2
SWE,1995,83.9
SWE,1996,84.26
SWE,1997,84.62
SWE,1998,84.98
SWE,1999,85.34
SWE,2000,85.7
SWE,2001,85.96000000000001
SWE,2002,86.22
SWE,2003,86.48
SWE,2004,86.74
SWE,2005,87.0
SWE,2006,87.34
SWE,2007,87.68
SWE,2008,88.02
SWE,2009,88.36
SWE,2010,88.7
SWE,2011,89.06
SWE,2012,89.42
SWE,2013,89.78
SWE,2014,90.14
SWE,2015,90.5
SWZ,1990,41.5
SWZ,1991,42.34
SWZ,1992,43.18
SWZ,1993,44.02
SWZ,1994,44.86
SWZ,1995,45.7
SWZ,1996,44.7
SWZ,1997,43.7
SWZ,1998,42.7
SWZ,1999,41.7
SWZ,2000,40.7
SWZ,2001,39.580000000000005
SWZ,2002,38.46
SWZ,2003,37.34
SWZ,2004,36.22
SWZ,2005,35.1
SWZ,2006,35.64
SWZ,2007,36.18
SWZ,2008,36.72
SWZ,2009,37.26
SWZ,2010,37.8
SWZ,2011,38.62
SWZ,2012,39.44
SWZ,2013,40.26
SWZ,2014,41.08
SWZ,2015,41.9
SYC,1990,50.7
SYC,1991,51.580000000000005
SYC,1992,52.46
SYC,1993,53.34
SYC,1994,54.22
SYC,1995,55.1
SYC,1996,55.78
SYC,1997,56.46
SYC,1998,57.14
SYC,1999,57.82
SYC,2000,58.5
SYC,2001,59.02
SYC,2002,59.54
SYC,2003,60.06
SYC,2004,60.58
SYC,2005,61.1
SYC,2006,61.660000000000004
SYC,2007,62.22
SYC,2008,62.78
SYC,2009,63.339999999999996
SYC,2010,63.9
SYC,2011,64.34
SYC,2012,64.78
SYC,2013,65.22
SYC,2014,65.66
SYC,2015,66.1
SYR,1990,58.2
SYR,1991,59.18
SYR,1992,60.160000000000004
SYR,1993,61.14
SYR,1994,62.120000000000005
SYR,1995,63.1
SYR,1996,64.12
SYR,1997,65.14
SYR,1998,66.16
SYR,1999,67.18
SYR,2000,68.2
SYR,2001,68.84
SYR,2002,69.48
SYR,2003,70.12
SYR,2004,70.76
SYR,2005,71.4
SYR,2006,71.88000000000001
SYR,2007,72.36
SYR,2008,72.84
SYR,2009,73.32
SYR,2010,73.8
SYR,2011,73.96
SYR,2012,74.11999999999999
SYR,2013,74.28
SYR,2014,74.44
SYR,2015,74.6
TCD,1990,35.6
TCD,1991,35.52
TCD,1992,35.440000000000005
TCD,1993,35.36
TCD,1994,35.28
TCD,1995,35.2
TCD,1996,34.580000000000005
TCD,1997,33.96
TCD,1998,33.34
TCD,1999,32.72
TCD,2000,32.1
TCD,2001,32.5
TCD,2002,32.9
TCD,2003,33.300000000000004
TCD,2004,33.7
TCD,2005,34.1
TCD,2006,34.54
TCD,2007,34.98
TCD,2008,35.42
TCD,2009,35.86
TCD,2010,36.3
TCD,2011,36.58
TCD,2012,36.86
TCD,2013,37.14
TCD,2014,37.42
TCD,2015,37.7
TGO,1990,37.4
TGO,1991,37.3
TGO,1992,37.199999999999996
TGO,1993,37.1
TGO,1994,37.0
TGO,1995,36.9
TGO,1996,36.9
TGO,1997,36.9
TGO,1998,36.9
TGO,1999,36.9
TGO,2000,36.9
TGO,2001,37.54
TGO,2002,38.18
TGO,2003,38.82
TGO,2004,39.46
TGO,2005,40.1
TGO,2006,40.44
TGO,2007,40.78
TGO,2008,41.12
TGO,2009,41.46
TGO,2010,41.8
TGO,2011,42.3
TGO,2012,42.8
TGO,2013,43.3
TGO,2014,43.8
TGO,2015,44.3
THA,1990,52.4
THA,1991,53.1
THA,1992,53.8
THA,1993,54.5
THA,1994,55.199999999999996
THA,1995,55.9
THA,1996,56.58
THA,1997,57.26
THA,1998,57.94
THA,1999,58.62
THA,2000,59.3
THA,2001,60.4
THA,2002,61.5
THA,2003,62.599999999999994
THA,2004,63.699999999999996
THA,2005,64.8
THA,2006,65.52
THA,2007,66.24
THA,2008,66.96000000000001
THA,2009,67.68
THA,2010,68.4
THA,2011,68.88000000000001
THA,2012,69.36
THA,2013,69.84
THA,2014,70.32
THA,2015,70.8
TJK,1990,48.7
TJK,1991,48.580000000000005
TJK,1992,48.46
TJK,1993,48.34
TJK,1994,48.22
TJK,1995,48.1
TJK,1996,48.2
TJK,1997,48.300000000000004
TJK,1998,48.4
TJK,1999,48.5
TJK,2000,48.6
TJK,2001,49.22
TJK,2002,49.84
TJK,2003,50.46
TJK,2004,51.080000000000005
TJK,2005,51.7
TJK,2006,52.440000000000005
TJK,2007,53.18
TJK,2008,53.92
TJK,2009,54.66
TJK,2010,55.4
TJK,2011,56.04
TJK,2012,56.68
TJK,2013,57.32
TJK,2014,57.96
TJK,2015,58.6
TKM,1990,47.1
TKM,1991,47.22
TKM,1992,47.34
TKM,1993,47.46
TKM,1994,47.580000000000005
TKM,1995,47.7
TKM,1996,47.92
TKM,1997,48.14
TKM,1998,48.36
TKM,1999,48.58
TKM,2000,48.8
TKM,2001,49.26
TKM,2002,49.72
TKM,2003,50.18
TKM,2004,50.64
TKM,2005,51.1
TKM,2006,51.78
TKM,2007,52.46
TKM,2008,53.14
TKM,2009,53.82
TKM,2010,54.5
TKM,2011,55.22
TKM,2012,55.94
TKM,2013,56.660000000000004
TKM,2014,57.38
TKM,2015,58.1
TLS,1990,32.2
TLS,1991,32.84
TLS,1992,33.480000000000004
TLS,1993,34.12
TLS,1994,34.76
TLS,1995,35.4
TLS,1996,35.96
TLS,1997,36.52
TLS,1998,37.08
TLS,1999,37.64
TLS,2000,38.2
TLS,2001,39.080000000000005
TLS,2002,39.96
TLS,2003,40.84
TLS,2004,41.72
TLS,2005,42.6
TLS,2006,43.76
TLS,2007,44.92
TLS,2008,46.08
TLS,2009,47.24
TLS,2010,48.4
TLS,2011,49.04
TLS,2012,49.68
TLS,2013,50.32
TLS,2014,50.96
TLS,2015,51.6
TON,1990,55.0
TON,1991,55.26
TON,1992,55.519999999999996
TON,1993,55.78
TON,1994,56.04
TON,1995,56.3
TON,1996,56.5
TON,1997,56.699999999999996
TON,1998,56.9
TON,1999,57.099999999999994
TON,2000,57.3
TON,2001,57.519999999999996
TON,2002,57.739999999999995
TON,2003,57.96
TON,2004,58.18
TON,2005,58.4
TON,2006,58.74
TON,2007,59.08
TON,2008,59.42
TON,2009,59.76
TON,2010,60.1
TON,2011,60.5
TON,2012,60.9
TON,2013,61.300000000000004
TON,2014,61.7
TON,2015,62.1
TTO,1990,51.6
TTO,1991,51.980000000000004
TTO,1992,52.36
TTO,1993,52.74
TTO,1994,53.12
TTO,1995,53.5
TTO,1996,53.96
TTO,1997,54.42
TTO,1998,54.879999999999995
TTO,1999,55.339999999999996
TTO,2000,55.8
TTO,2001,56.36
TTO,2002,56.92
TTO,2003,57.48
TTO,2004,58.04
TTO,2005,58.6
TTO,2006,58.980000000000004
TTO,2007,59.36
TTO,2008,59.74
TTO,2009,60.12
TTO,2010,60.5
TTO,2011,60.82
TTO,2012,61.14
TTO,2013,61.46
TTO,2014,61.78
TTO,2015,62.1
TUN,1990,53.0
TUN,1991,53.78
TUN,1992,54.56
TUN,1993,55.339999999999996
TUN,1994,56.12
TUN,1995,56.9
TUN,1996,57.8
TUN,1997,58.699999999999996
TUN,1998,59.6
TUN,1999,60.5
TUN,2000,61.4
TUN,2001,62.019999999999996
TUN,2002,62.64
TUN,2003,63.26
TUN,2004,63.88
TUN,2005,64.5
TUN,2006,65.08
TUN,2007,65.66
TUN,2008,66.24000000000001
TUN,2009,66.82000000000001
TUN,2010,67.4
TUN,2011,67.94
TUN,2012,68.48
TUN,2013,69.02
TUN,2014,69.56
TUN,2015,70.1
TUR,1990,51.3
TUR,1991,52.12
TUR,1992,52.94
TUR,1993,53.76
TUR,1994,54.58
TUR,1995,55.4
TUR,1996,56.8
TUR,1997,58.199999999999996
TUR,1998,59.6
TUR,1999,61.0
TUR,2000,62.4
TUR,2001,63.64
TUR,2002,64.88
TUR,2003,66.11999999999999
TUR,2004,67.36
TUR,2005,68.6
TUR,2006,69.74
TUR,2007,70.88
TUR,2008,72.02
TUR,2009,73.16
TUR,2010,74.3
TUR,2011,74.67999999999999
TUR,2012,75.06
TUR,2013,75.44
TUR,2014,75.82000000000001
TUR,2015,76.2
TWN,1990,64.2
TWN,1991,64.72
TWN,1992,65.24
TWN,1993,65.76
TWN,1994,66.28
TWN,1995,66.8
TWN,1996,67.46
TWN,1997,68.11999999999999
TWN,1998,68.78
TWN,1999,69.44
TWN,2000,70.1
TWN,2001,70.8
TWN,2002,71.5
TWN,2003,72.19999999999999
TWN,2004,72.89999999999999
TWN,2005,73.6
TWN,2006,74.3
TWN,2007,75.0
TWN,2008,75.69999999999999
TWN,2009,76.39999999999999
TWN,2010,77.1
TWN,2011,77.19999999999999
TWN,2012,77.3
TWN,2013,77.39999999999999
TWN,2014,77.5
TWN,2015,77.6
TZA,1990,39.9
TZA,1991,40.12
TZA,1992,40.339999999999996
TZA,1993,40.56
TZA,1994,40.78
TZA,1995,41.0
TZA,1996,41.42
TZA,1997,41.84
TZA,1998,42.26
TZA,1999,42.68
TZA,2000,43.1
TZA,2001,43.82
TZA,2002,44.54
TZA,2003,45.260000000000005
TZA,2004,45.980000000000004
TZA,2005,46.7
TZA,2006,47.120000000000005
TZA,2007,47.54
TZA,2008,47.96
TZA,2009,48.379999999999995
TZA,2010,48.8
TZA,2011,49.019999999999996
TZA,2012,49.239999999999995
TZA,2013,49.46
TZA,2014,49.68
TZA,2015,49.9
UGA,1990,34.0
UGA,1991,33.98
UGA,1992,33.96
UGA,1993,33.94
UGA,1994,33.92
UGA,1995,33.9
UGA,1996,34.16
UGA,1997,34.42
UGA,1998,34.68
UGA,1999,34.940000000000005
UGA,2000,35.2
UGA,2001,35.800000000000004
UGA,2002,36.400000000000006
UGA,2003,37.0
UGA,2004,37.6
UGA,2005,38.2
UGA,2006,38.84
UGA,2007,39.480000000000004
UGA,2008,40.12
UGA,2009,40.76
UGA,2010,41.4
UGA,2011,41.699999999999996
UGA,2012,42.0
UGA,2013,42.3
UGA,2014,42.6
UGA,2015,42.9
UKR,1990,62.8
UKR,1991,62.12
UKR,1992,61.44
UKR,1993,60.76
UKR,1994,60.08
UKR,1995,59.4
UKR,1996,59.92
UKR,1997,60.44
UKR,1998,60.96
UKR,1999,61.48
UKR,2000,62.0
UKR,2001,62.480000000000004
UKR,2002,62.96
UKR,2003,63.440000000000005
UKR,2004,63.92
UKR,2005,64.4
UKR,2006,65.62
UKR,2007,66.84
UKR,2008,68.06
UKR,2009,69.28
UKR,2010,70.5
UKR,2011,70.94
UKR,2012,71.38
UKR,2013,71.82000000000001
UKR,2014,72.26
UKR,2015,72.7
URY,1990,60.8
URY,1991,61.26
URY,1992,61.72
URY,1993,62.18
URY,1994,62.64
URY,1995,63.1
URY,1996,63.9
URY,1997,64.7
URY,1998,65.5
URY,1999,66.3
URY,2000,67.1
URY,2001,67.42
URY,2002,67.74
URY,2003,68.06
URY,2004,68.38
URY,2005,68.7
URY,2006,69.08
URY,2007,69.46
URY,2008,69.84
URY,2009,70.22
URY,2010,70.6
URY,2011,70.88
URY,2012,71.16
URY,2013,71.44
URY,2014,71.72
URY,2015,72.0
USA,1990,73.7
USA,1991,74.16
USA,1992,74.62
USA,1993,75.08
USA,1994,75.54
USA,1995,76.0
USA,1996,76.36
USA,1997,76.72
USA,1998,77.08
USA,1999,77.44
USA,2000,77.8
USA,2001,78.0
USA,2002,78.2
USA,2003,78.39999999999999
USA,2004,78.6
USA,2005,78.8
USA,2006,79.14
USA,2007,79.48
USA,2008,79.82
USA,2009,80.16
USA,2010,80.5
USA,2011,80.66
USA,2012,80.82
USA,2013,80.98
USA,2014,81.14
USA,2015,81.3
UZB,1990,51.9
UZB,1991,51.86
UZB,1992,51.82
UZB,1993,51.78
UZB,1994,51.74
UZB,1995,51.7
UZB,1996,52.160000000000004
UZB,1997,52.620000000000005
UZB,1998,53.08
UZB,1999,53.54
UZB,2000,54.0
UZB,2001,54.42
UZB,2002,54.84
UZB,2003,55.26
UZB,2004,55.68
UZB,2005,56.1
UZB,2006,56.72
UZB,2007,57.34
UZB,2008,57.96
UZB,2009,58.580000000000005
UZB,2010,59.2
UZB,2011,59.82
UZB,2012,60.44
UZB,2013,61.06
UZB,2014,61.68
UZB,2015,62.3
VCT,1990,50.4
VCT,1991,50.6
VCT,1992,50.8
VCT,1993,51.0
VCT,1994,51.199999999999996
VCT,1995,51.4
VCT,1996,51.72
VCT,1997,52.04
VCT,1998,52.36
VCT,1999,52.68
VCT,2000,53.0
VCT,2001,53.44
VCT,2002,53.88
VCT,2003,54.32
VCT,2004,54.760000000000005
VCT,2005,55.2
VCT,2006,55.5
VCT,2007,55.800000000000004
VCT,2008,56.1
VCT,2009,56.400000000000006
VCT,2010,56.7
VCT,2011,56.86
VCT,2012,57.02
VCT,2013,57.18
VCT,2014,57.34
VCT,2015,57.5
VEN,1990,53.1
VEN,1991,53.6
VEN,1992,54.1
VEN,1993,54.6
VEN,1994,55.1
VEN,1995,55.6
VEN,1996,56.34
VEN,1997,57.08
VEN,1998,57.82
VEN,1999,58.559999999999995
